presentation	PREPBGS	PRENSHN	1679	root	TREPBGS, PRERPBGS, PREPB/AEUGS, PRES/TAEUGS, PREPBT/TAEUGS	It's great when a presentation you're giving is PREN (purrin')--meaning the audience is engaged, you're speaking confidently, and all the AV stuff is working.		brief
presentations	PREPBGS/-S	PRENSHN/-S	1679	plural				
joint	SKWROEUPBT	JOINT	1680	root				
compete	KPAOET	XEET	1681	root	KOPL/PAOET			brief
competed	KPAOET/-D	XEET/-D	1681	conjugation				
competing	KPAOEGT	XEEGT	1681	conjugation	KPAOET/-G			
poll	POL	POL	1682	root		Every POL (politician) keeps a close eye on the polls.		
polling	POELG	POELG	1682	conjugation	POL/-G			
weak	WAEBG	WAEK	1683	root				
weaker	WAERBG	WAESHG	1683	comparative				
faith	TPA*EUT	FAA*T	1684	root	PHA*EUT			
reduction	RUBGS	RUX	1685	root	R*UBGS, RE/TKUBGS, RU/TKUBGS, RAOE/TKUBGS, RE/TKAOUBGS	Following the Cold War, there was a welcome reduction in the amount of nuclear weapons in RU (Russia) and in the U.S.		brief
reductions	RE/TKUBGS/-S	RE/DUX/-S	1685	plural	RAOE/TKUBGS/-S			
reserve	REFRB	REFSH	1686	root	RE/SERB, RAE/SEFRB, RE/SER/*F, RE/SREFRB, RAOE/SEFRB			brief
complaint	KPAEUPBT	XAANT	1687	root	KHRAEUPBT, KPHAEUPBT, KPHRAEUPBT, KOPL/PHRAEUPBT	You file a complaint with your school because your roommate decided to PAEUPBT (paint) your room and all your belongings in purple paint.		brief
complaints	KHRAOEUPBS	KLIINS	1687	plural	KPHRAEUPTS, PHRAEUPBTS, KPHRAEUPBTS, TKPHRAEUPBLTS, KOPL/PHRAEUPBTS			
bore	PWOR	BOR	1688	root				
mission	PHEUGS	MISHN	1689	root	PH*EUGS			
somehow	SHOU	SHOU	1690	root	SPHOU, SPH/HOU, SOPL/HOU			brief
tone	TOEPB	TOEN	1691	root				
neighborhood	TPHAOD	NOOD	1692	root	TPAOTD, 23450*D, STPHAOD, TPHAO*D, TPHAEUBD	When you move to a new place, you want to know what the best NAOD-l (noodle) bar in the neighborhood is.		brief
neighborhoods	TPHAODZ	NOODZ	1692	plural	TPHAO*DZ, TPHAEUBDZ, TPHAEUB/HAODZ, TPHAEU/PWOR/HAODZ			
passenger	PAEPBG	PAENG	1693	root	PAS/SKWRER, PA*PBLG/*ER, PARS/SKWRER, PASZ/SKWRER, PAS/-PB/SKWRER	Now that airlines have stopped providing free meals on planes, it's not uncommon for passengers to get a hunger PAEPBG (pang) while they're on a long flight.		brief
justice	SKWRUFS	JUFS	1694	root	SKWR*UFS, SRUS/TEUS, SKWR*US/EUS, SKWRUFT/EUS, SKWRUS/TEUS			brief
phase	TPAEUZ	FAAZ	1695	root				
phased	TPAEZ/-D	FAEZ/-D	1695	conjugation	TPAEUZ/-D			
phases	PHAEZ/-Z	MAEZ/-Z	1695	conjugation	TPAEZ/-Z			
phasing	TPAEZ/-G	FAEZ/-G	1695	conjugation	TPAEUZ/-G			
thin	THEUPB	THIN	1696	root				
thinner	THEURPB	THIRN	1696	comparative	THAOERPB, THEUPB/ER, THEUPB/*ER			
thinnest	THEUPB/*ES	THIN/*ES	1696	superlative				
rush	RURB	RUSH	1697	root				
formal	TPORL	FORL	1698	root	TPO*L, TPHRORL, TPORPL/AL, TPORPL/A*L, TPORPL/PHAL	The elderly can get lonely, so why not organize a formal dinner and dance FORL (for ol') folks?		brief
religion	RE/HR-GS	RE/L-SHN	1699	root	RE/HRUGS, RE/HREUGS, RE/HREUPBLG/O*PB, RAOE/HREUPBLG/OPB, RE/HREUPBLG/KWROPB	People who follow a religion may SHUN (shun) things because they fear going to L (hell), but it's more ideal for them to shun those things because they offend the love of God.		brief
religions	RE/HREUPBLG/O*PBS	RE/LIJ/O*NS	1699	plural	RAOE/HREUPBLG/OPBS			
employer	PHROEUR	MROIR	1700	root	PHRO*EUR, PHROEU/*ER, EPL/PHROEUR, EPL/PHROEU/KWRER			brief
reject	RE/SKWREBGT	RE/JEKT	1701	root	RAOE/SKWREBGT			
rejected	RE/SKWREBGD	RE/JEKD	1701	conjugation	RAOE/SKWREBGD, RE/SKWREBGT/-D, RE/SKWREBLGT/-D			
rejecting	RE/SKWREBGT/-G	RE/JEKT/-G	1701	conjugation	RAOE/SKWREBGT/-G			
rejects	RAOE/SKWREBGTS	REE/JEKTS	1701	conjugation	RE/SKWREBGT/-S			
latter	HRAERT	LAERT	1702	root	HRAT/ER, HRAT/TER			brief
plate	PHRAET	MRAET	1703	root	PHRAEUT			
plates	PHRAEUTS	MRAATS	1703	plural	PHRAEUT/-S			
ban	PWAPB	BAN	1704	root				
banned	PWAPB/-D	BAN/-D	1704	conjugation				
steal	STAEL	STAEL	1705	root				
steals	STAOELS	STEELS	1705	conjugation	STAEL/-S			
stole	STOEL	STOEL	1705	conjugation				
stolen	STOEL/-PB	STOEL/-N	1705	conjugation	STOEL/EPB, STOEL/*EPB, STOEL/HREPB			
protest	PRO/TEFT	PRO/TEFT	1706	root	PROE/TEFT			
protested	PROE/TEFT/-D	PROE/TEFT/-D	1706	conjugation				
protesting	PROE/TEFT/-G	PROE/TEFT/-G	1706	conjugation				
protests	PROE/TEFTS	PROE/TEFTS	1706	conjugation	PRO/TEFT/-S			
index	TKEUPBGS	DINSHN	1707	root	EUPB/EBGS, TKPEUPBGS, EUPB/TKEBGS	"If you're someone who DEUNGS (dings) cars when you're trying to park, your ""accident risk index"" will go up--and your insurance company will make you pay more."		brief
indices	EUPBD/SES	IND/SES	1707	plural	EUPBD/SAOES, EUPBD/SAOEZ, EUPB/TKES/-S, EUPBD/EUS/ES, EUPB/TKEUS/ES			
sad	SAD	SAD	1708	root				
sadder	SAD/ER	SAD/ER	1708	comparative				
saddest	SAD/*ES	SAD/*ES	1708	superlative				
frequently	TPREL	FREL	1709	root	TPRELG, TPREBLG, TPREG/HREU, TPREBG/HREU	If you're in full military uniform, you can ride Chicago's L (El) as frequently as you want for TPRE (free).		brief
circle	SOEURBG	SOISHG	1710	root	KOEURBG, SEUR/K-L, SEURBG/*L, SEURBG/-L, SEURBG/KAL	When I order a meal at an expensive restaurant, and all I get is a circle of SOEU paste, that really It EURKS (irks) me.		brief
helpful	H*EFL	H*EFL	1711	root	HEP/-FL, HEL/P-FL, HEP/TPUL			brief
command	KPHAPBD	XHAND	1712	root	KOPL/PHAPBD			brief
commanded	KPHAPBD/-D	XHAND/-D	1712	conjugation	KPHRAPBD/-D			
commanding	KPHAPBD/-G	XHAND/-G	1712	conjugation				
commands	KPHAPBDZ	XHANDZ	1712	conjugation	KOPL/PHAPBDZ			
attractive	A/TRAF	A/TRAF	1713	root	A/TRABT/EUF, A/TRABGT/EUF, AT/TRABGT/T*EUF	The job of being A/TRAF-l (A travel) writer is very attractive, since you could get paid to see the world. The problem is that the competetion for those jobs is fierce.		brief
sick	SEUBG	SIK	1714	root				
sicker	SEUBG/*ER	SIK/*ER	1714	comparative				
impression	EUPL/PREGS	IM/PRESHN	1715	root	EUPL/PWREGS			
impressions	EUPL/PREG/-S	IM/PREG/-S	1715	plural	EUPL/PREGS/-S			
unable	TPHA*EUBL	NAA*BL	1716	root	UPB/AEUBL	TPHAEUBL (without the *) is enable. Imagine trying to TPHAEUBL (enable) a porcupine to read a book, but give up after 7 years, concluding that the little critter is unable to read.		brief
joke	SKWROEBG	JOEK	1717	root				
joking	SKWROEG	JOEG	1717	conjugation				
sky	SKAOEU	SKII	1718	root				
column	KHRUPL	KLUM	1719	root	KHREUPL, KOL/UPL, TKHRUPL			brief
electronic	TRO*PBG	TRO*NG	1720	root	HREBG/TOPBG, HREBG/TO*PBG, HREBG/TROPBG, HROBG/TROPBG, HREBG/2R0*7BG	You open up an old family TRONK (trunk) and find all your old toys, like an electronic octopus and a stuffed porcupine.		brief
impose	EUPL/POES	IM/POES	1721	root				
imposed	EUPL/POES/-D	IM/POES/-D	1721	conjugation	EUPL/POES/-S/-D			
imposes	EUPL/POES/-S	IM/POES/-S	1721	conjugation				
imposing	EUPL/POES/-G	IM/POES/-G	1721	conjugation				
criminal	KR-L	C-L	1722	root	KREUPBL, KRUPL/TPHAL, KREUPL/TPHAL, KWREUPL/THAL	Cl (chlorine) has some valuable properties, but it has also been used for terrible criminal purposes.		brief
besides	PW-DZ	B-DZ	1723	root	PW-DZ/-Z, PWE/SAOEUDZ, PWAOE/SAOEUDZ			brief
properly	PRORL	PRORL	1724	root	PHRORL			brief
ancient	KHEPBT	CHENT	1725	root	AEURBT, KH*EPBT, KHAEPBT, KHREPBT, APB/KHEPBT	Ancient monastic KHEPBT-s (chants) still sound profound today.		brief
coast	KOEFT	KOEFT	1726	root	KO*ES			
ill	EUL	IL	1727	root				
kick	KEUBG	KIK	1728	root				
kicking	KEUBG/-G	KIK/-G	1728	conjugation				
closely	KHROELS	KLOELS	1729	root	KHROES/HREU			brief
multiple	PH-PL	M-M	1730	root	PHULT/*L, PHUPL/*L, PHULT/*PL, PHULT/-PL, PHULT/P-L			brief
yield	KWRAOELD	YEELD	1731	root	KPWRAOELD			
yielded	KWRAOELD/-D	YEELD/-D	1731	conjugation				
yielding	KWRAOELD/-G	YEELD/-G	1731	conjugation				
yields	KWRAOELDZ	YEELDZ	1731	conjugation				
via	SRAOE/A	VEE/A	1732	root	SREU/KWRA, SRAOE/KWRA, SRAOEU/KWRA			
legislation	HREGT/SHUPB	LEGT/SHUN	1733	root	HREGT/SHRAEUGS, HREPBLG/HRAEUGS, HREPBLG/SHRAEUGS	"I imagine that back in the day, the process of crafting legislation was sort of violent; it may have involved hitting other politicians with table LEG-s (legs) and throwing hot T (tea) on each other. But these days, politicians SHUN (shun) the more overt methods of conflict--which is a good thing. (Also, note that HREGT by itself creates ""legislate."")"		brief
county	KOEUPBT	KOINT	1734	root	KOUPB/TEU, KOUPBT/TEU, KOUPT/KWREU, KOUPBT/KWREU	A rural county in West Texas always votes for one particular party, since in their view, the other party doesn't think that those who work in the OIL industry K(ou)NT (conut).		brief
counties	KOUPBT/EUS	KOUNT/IS	1734	plural	KOUPBT/KWREUS			
unlike	UPB/HRAOEUBG	UN/LIIK	1735	root				
mobile	PHOEBL	MOEBL	1736	root	PHO*EBL, PHOEB/EUL, PHOE/PWEUL, PHOE/PWAOEL, PHOEB/AOEUL			
assistant	SEUFPBT	SIFNT	1737	root	A/SEUFPBT, S-S/TAPBT, A/SEUS/APBT, A/SEUFT/APBT, A/SEUS/TAPBT			brief
implement	EUPLT	IMT	1738	root	*EUPLT, EUPL/*PLT, *EUPL/*PLT, EUPLT/*PLT, *EUPLT/*PLT	The (fictional) company Internet Medical Technology wants your hospital to implement their electonic medical records system . . .  but you realize it's really a coalition of hackers who just want to steal everyone's medical data!		brief
implemented	EUPL/PHREPLT/-D	IM/MREMT/-D	1738	conjugation				
implementing	EUPLT/-G	IMT/-G	1738	conjugation	EUPL/PHREPLT/-G			
implements	EUPL/PHREPLTS	IM/MREMTS	1738	conjugation				
chart	KHART	CHART	1739	root	TKHART			
charting	KHARGT	CHARGT	1739	conjugation				
attach	TAFP	TACH	1740	root	A/TAFP, A/TEFP, AT/TAFP	Why not attach a TACH-ometer (tachometer) to your car? It'll let you know how many RPMs you're getting.		brief
hell	HEL	HEL	1741	root				
everywhere	WEFR	WEFR	1742	root	WEFRB, EFR/WR, *EFR/WR, EFR/W-R, EF/REU/WR	We had a great vacation in Eurpoe; WE (we) started in FR (France) and then took the train everywhere using a Eurail pass.		brief
advise	SREUZ	VIZ	1743	root	AD/SRAOEUZ	A consultant can advise you about your business--or, should we say, they can VIZ you about your biz.		brief
advised	SRAOEUFD	VIIFD	1743	conjugation	SREUS/-D, SREUZ/-D, AD/SRAOEUS/-D			
advises	SREUZ/-Z	VIZ/-Z	1743	conjugation				
advising	SREUS/-G	VIS/-G	1743	conjugation	SREUZ/-G			
household	HOUS/HOLD	HOUS/HOLD	1744	root	HO*US/HOELD, HOUD/HO*ELD, HO*US/HO*ELD, HO*ULD/HO*ELD			
households	HOUS/HOLDZ	HOUS/HOLDZ	1744	plural	HOUS/HOELDZ			
acknowledge	ABG/TPHOPBLG	AK/NOJ	1745	root	ABG/TPHOL/EPBLG			brief
acknowledging	AG/TPHOPBLG/-G	AG/NOJ/-G	1745	conjugation	ABG/TPHOPBLG/-G			
reward	RE/W-RD	RE/W-RD	1746	root	RE/WARD, RAOE/WARD			brief
rewarding	RE/WARGD	RE/WARGD	1746	conjugation	RE/WARD/-G, RAOE/WARD/-G			
rewards	RE/WARDZ	RE/WARDZ	1746	conjugation	RAOE/WARDZ, RE/WARD/-S, RE/WARD/-Z			
east	AOEFT	EEFT	1747	root				
hat	HAT	HAT	1748	root				
academic	ABG/TKEBG	AK/DEK	1749	root	ABG/TK*EBG, ABG/TKEP/EUBG, ABG/TKEPL/EUBG, ABG/TKEPL/PHEUBG	"You try to ignore your academic responsibilities by throwing a party on your DEK (deck), but when you realize that you have two essays due tomorrow, you say: ""AK!"" (Ack!)"		brief
voter	SROERT	VOERT	1750	root	SROET/ER, SROET/*ER			brief
voters	SROET/ERS	VOET/ERS	1750	plural				
meanwhile	PHAOEPB/WHAOEUL	MEEN/WHIIL	1751	root				brief
furthermore	TPURT/PHOR	FURT/MOR	1752	root	TP*URT/PHOR, TP*URT/ER/PHOR, TPUR/THER/PHOR	"A story for ""further"" (FURT): You may be able to wear a T-shirt early in the fall in Vermont, but further along in the season, you'll need something with faux FUR (fur) to stay warm."		brief
accuse	A/KAOUS	A/KUUS	1753	root	ABG/KAOUS, ABG/KAOUZ			
accused	A/KAOUFD	A/KUUFD	1753	conjugation	A/KAOUS/-D			
accuses	A/KAOUS/-S	A/KUUS/-S	1753	conjugation				
accusing	A/KAOUFG	A/KUUFG	1753	conjugation	A/KAOUS/-G			
scientific	SKEUFBG	SKIFK	1754	root	SKRAOEUFBG, SAOEUPB/TEUFBG, SKAOEUPB/TEUFBG, KRAOEUPBT/TEUFBG, SKAOEUPB/TREUFBG	"A team of researchers hops on a SKEUF (skiff) and heads over to the K (cay) to go do ""scientific stuff."" (They're actually just planning to throw a boat party.)"		brief
wage	WAEUPBLG	WAAJ	1755	root				
absence	AB/SEPBS	AB/SENS	1756	root				
construct	KRUBGT	CUKT	1757	root	KOPB/STRUBGT, KAUPB/STRUBGT	"If you try to construct something in a rush and don't do it right, you'll have to tear it down, KRUBGT (correct) your work, and start over! (The fact that 'correct' has an E sound shouldn't mislead you into typing this as ""KREBGT,"" since ""construct"" has a U sound, and this is ultimately an outline for ""construct."")"		brief
constructs	KRUBGZ	CUKZ	1757	conjugation				
remark	RARBG	RASHG	1758	root	RAOE/PHARBG	If you built a giant ARBG (ark) to replace your family kayak and floated it down the Mississippi, I'm sure people would make quite a few remarks about it.		brief
remarking	RARBG/-G	RASHG/-G	1758	conjugation	RAOE/PHARBG/-G			
remarks	RARBG/-S	RASHG/-S	1758	conjugation	RAOE/PHARBGS			
medicine	PHED	MED	1759	root	PHED/SEUPB			brief
medicines	PHEDZ	MEDZ	1759	plural	PHED/SEUPBS, PHED/SEUPB/-S			
professor	PROEFR	PROEFR	1760	root	PROF/SOR, PROF/SORS, PROFS/SOR, TPROE/TPES, PROF/ES/O*R			brief
rare	RAEUR	RAAR	1761	root				
rarer	RAEUR/ER	RAAR/ER	1761	comparative				
rarest	RAEUR/*ES	RAAR/*ES	1761	superlative				
intention	SPWEPBGS	SBENSHN	1762	root	EUPB/TEPBGS			brief
intentions	EUPB/TEPGS/-S	IN/TEPSHN/-S	1762	plural	EUPB/TEPBGS/-S			
dozen	TKOZ	DOZ	1763	root	TKOZ/-PB, TKUZ/-PB, TKOZ/*EPB, TKOZ/S*EPB, TKUZ/S*EPB			brief
dozens	TKOZ/-Z	DOZ/-Z	1763	plural	TKOZ/-PBS, TKUZ/-PBS			
settlement	SELT/*PLT	SELT/*MT	1764	root	SET/HR-PLT	In ancient Africa, it was typical for the settlement of a trade to involve a bag of SELT (salt) exchanged for an ounce of gold, since salt was so valuable.		brief
settlements	SET/HR-PLTS	SET/L-MTS	1764	plural	SET/HR-PLT/-S			
gap	TKPWAP	GAP	1765	root	TPWAP			
widely	WAELD	WAELD	1766	root	WA*ELD, WAOEUD/HREU	After a star football player is taken to the AE (Accident & Emergency) room for a broken ankle, all the team's fans WAEULD (wailed), as he was widely seen as their chance for winning the championship. (This is sort of a double story; the AE section is meant to help you remember what vowels are used in the outline.)		brief
minimum	PHEUPL	MIM	1767	root	34EU78, PHEUPB/PHUPL, PHEUPB/TPHEUPL, PHEU/TPHEU/PHUPL			brief
minima	PHEUPB/PHA	MIN/MA	1767	plural				
northern	TPHOERPB	NOERN	1768	root	TPHO*RPB, TPHOR/THERPB			brief
estate	ES/TAEUT	ES/TAAT	1769	root	EGS/TAEUT, ES/STAEUT			brief
equally	KWAEL	QAEL	1770	root	KWA*EL, KWAOEL, KWAO*EL, AOE/KWAEL, AOEBG/WAEL			brief
expose	SPOEG	SPOEG	1771	root	KPO*ES, SPO*ES, SPO*EBGS, EBGS/POES, EBGS/PO/SAEU	Watergate was exposed when an informant SPOEG (spoke) to a Washington Post reporter in a parking garage.		brief
alive	A/HRAOEUF	A/LIIF	1772	root				
shut	SHUT	SHUT	1773	root				
shutting	SHUGT	SHUGT	1773	conjugation	SHUT/-G			
victory	SREUBG/TREU	VIK/TRI	1774	root	SREUBGT/REU, SREUBG/TOEUR, SREUBGTS/REU, SREUBG/TOR/REU			
victories	SREUBGT/REUS	VIKT/RIS	1774	plural				
resolve	RE/SOL/*F	RE/SOL/*F	1775	root	RE/SO*L/*F, RAOE/SOL/-F			brief
resolved	RO*FLD	RO*FLD	1775	conjugation	SRO*FLD, RE/SOL/*FD, RE/SO*L/*FD, RAOE/SOL/-FD, RE/SOL/*F/-D			
critic	KREUT/EUBG	CIT/IK	1776	root				
variable	SRAEURB	VAASH	1777	root	SRAEURBL, SRAEUR/-BL, SRAR/KWRABL, SRAEUR/AEUBL, SRAEUR/KWRABL	The list of SRAEURBs (verbs) in the dictionary is variable, since new verbs (such as google) come into usage each year.		brief
variables	SRAEUBLS	VAABLS	1777	conjugation	SRAEURBLS, SRAEUR/-BLS, SRAEUR/KWRABLS, SRAEUR/KWRABL/-S			
enormous	TPHO*RPLS	NO*RMS	1778	root	TPHO*RPLT, TPHO*FRPLS, TPHO*RPLGS, EPB/ORPL/US, TPHORPL/OUS	The number of social NORMS (norms) out there is enormous. But many of those norms have an * *(asterisk) next to them that qualify their reach. For instance, it normally violates social norms to slurp while eating, but if you're at a Japanese restaurant, no problem!		brief
sweet	SWAOET	SWEET	1779	root				
sweeter	SWAOERT	SWEERT	1779	comparative				
permanent	PERPL	PERM	1780	root	PERPL/TPHEPBT, PER/PHA/TPHEPBT	Just think of a PERPL (perm), that hair treatment that has (as far as I know) a permanent effect on your hairstyle.		brief
emotion	AO*EGS	*EESHN	1781	root	AO*ELG, AO*EPLG, E/PHOEGS, AOE/PHOEGS	"Fright is an example of one emotion. If you're going on a hike and a crazed porcupine grabs onto your leg, you may go ""AOE (Eeee!)"" and SHUN (shun) ever hiking there again."		brief
emotions	AOE/PHOEGS/-S	EE/MOESHN/-S	1781	plural				
pursue	PUR/SAOU	PUR/SUU	1782	root				
tall	TAUL	TAUL	1783	root				
taller	TAURL	TAURL	1783	comparative	TAUL/*ER			
urge	URPBLG	URJ	1784	root				
urging	URPBLG/-G	URJ/-G	1784	conjugation				
enemy	EPB/PHEU	EN/MI	1785	root	EPB/PH*EU, EPB/TPHEU, EPB/PHAOEU			
appoint	POEUPB	POIN	1786	root	AP/POEUPBT	A Hawaiian village appoints the best cook in town to do all the POEUPB (poi'in--the making of poi) for feasts and celebrations. It's a position of tremendous honor.		brief
appointing	A/POEUPBT/-G	A/POINT/-G	1786	conjugation				
milk	PHEULG	MILG	1787	root	PH*ULG, PH*EULG, PH*EUFLG, PHEUL/*BG, PHEUL/-BG			
milked	PH*EULGD	M*ILGD	1787	conjugation	PHEUL/*BGD, PHEUL/-BGD			
milking	PHEUL/K-G	MIL/K-G	1787	conjugation	PHAOEUL/K-G			
milks	PHEUL/*BGS	MIL/*X	1787	conjugation	PHEUL/-BGS			
talent	THREPBT	TLENT	1788	root	TAL/EPBT, TA/HREPBT, TAL/HREPBT			brief
smell	SPHEL	SMEL	1789	root				
smelt	SPHELT	SMELT	1789	conjugation				
prior	PRAOEUR	PRIIR	1790	root	PROEUR			
priority	PRAOEURT	PRIIRT	1791	root	PRAOEU/ORT, PRAOEUR/TEU, PRAOEUT/KWREU, PRAOEURT/KWREU, PRAOEU/KWROR/TEU			brief
online	AUPB/HRAOEUB	AUN/LIIB	1792	root	AUPB/HRAOEUP, AUPB/HRAOEUPB, OPB/HRAO*EUPB			
phrase	TPRAEUS	FRAAS	1793	root	TPRAEZ, TPRAEUZ			
phrases	TPRAEZ/-Z	FRAEZ/-Z	1793	plural	TPRAEUS/-S, TPRAEUZ/-Z			
pilot	PAOEULT	PIILT	1794	root	PAOEUL/OT, PAOEU/HROT, PAOEUL/HROT			brief
pilots	PAOEU/HROTS	PII/LOTS	1794	plural	PAOEUL/OT/-S			
stable	STABL	STABL	1795	root	STAEUBL			brief
stables	STAEUBLS	STAABLS	1795	conjugation	STAEUBL/-S			
stabling	STAEUBL/-G	STAABL/-G	1795	conjugation				
merely	PHAOERL	MEERL	1796	root				brief
resolution	RES/HRAOUGS	RES/LUUSHN	1797	root	REZ/HRAOUGS			
resolutions	RES/HRAOUGS/-S	RES/LUUSHN/-S	1797	plural				
communicate	KAEUBGT	KAAKT	1798	root	KPHAOUPB/KAEUT, KPHAOUPBT/KAEUT, KOPL/PHAOUPB/KAEUT	If you have a big KAEUBG (cake), the polite thing to do is to communicate this with others so they can eat some of it too, and wash it down with T (tea)!		brief
communicated	KPHAOUPB/KAEUT/-D	XHUUN/KAAT/-D	1798	conjugation				
communicates	KPHAOUPB/KAEUTS	XHUUN/KAATS	1798	conjugation				
communicating	KPHAOUPBT/KAEUT/-G	XHUUNT/KAAT/-G	1798	conjugation				
injury	SKWR*R	J*R	1799	root	SKWR*EUR, SKWRAOUR, SKWREUR/REU, SKWR-R/KWREU, SKWREUR/KWREU			brief
vast	SRAFT	VAFT	1800	root	SRA*S, SRAFLT			
exhibition	KPEUBGS	XIX	1801	root	EBGS/EUBGS, EBGS/HEUBGS, EBGS/PWEUGS, KPEU/PWEUGS, EBGS/PWEUBGS			brief
exhibitions	KPEUBGS/-S	XIX/-S	1801	plural				
producer	PROUR	PROUR	1802	root	PROU/*ER, PRO/TKAOU/SER, PRO/TKAOUS/ER, PRO/TKAOUS/*ER, PROE/TKAOUS/ER			brief
regional	RAOELGS	REELSHN	1803	root	RAO*ELGS, RAOELGS/A*L, RE/SKWROPBL, RAOEPBLG/OPBL, RAOEPBLG/TPHAL	In college sports, regional rivalries are RAOEL (real). Alabama fans and Auburn fans SHUN (shun) each other.		brief
immediate	PHAOED	MEED	1804	root		The process of making MEAD (mead) is not immediate. You have to wait a while for everything to ferment.		brief
incident	STK*EPBT	SD*ENT	1805	root	EUPB/STKEPBT, EUPBS/TKEPBT, EUPBT/TKEPBT, EUPB/SEU/TKEPBT	Your pet porcupine is creating an incident: he SDENT-ing (is denting) the side of a neighbor's car in an attempto to break in and eat the food inside.		brief
incidents	EUPBS/TKEPBTS	INS/DENTS	1805	plural				
childhood	KHAOEULD/H*D	CHIILD/H*D	1806	root	KHAOEULD/HAOD			brief
draft	TKRAFT	DRAFT	1807	root	TRAFT			
slip	SHREUP	SLIP	1808	root				
accompany	A/K-P	A/K-P	1809	root	ABG/KPAEPB, ABG/KOPL/TPH*EU, ABG/KOFRP/TPH*EU, ABG/KOPL/PA/TPH*EU			brief
politician	PHREUGS	MRISHN	1810	root	PHR*EUGS, POL/TEUGS, PHREUT/EUGS			brief
politicians	POL/TEUGS/-S	POL/TISHN/-S	1810	plural	PHREUT/EUGS/-S			
angry	APBG/REU	ANG/RI	1811	root	AEUPBG/REU, APBG/TKPWREU, AEUPBG/TKPWREU			
angrier	APBG/REU/ER	ANG/RI/ER	1811	comparative	ARPBG/KWRER, APBG/TKPWREU/ER			
angriest	APBG/REU/*ES	ANG/RI/*ES	1811	superlative	APBG/TKPWREU/*ES			
knock	TPHOBG	NOK	1812	root				
knocking	TPHOBG/-G	NOK/-G	1812	conjugation				
seed	SAOED	SEED	1813	root	SAO*ED			
seeds	SAOEDZ	SEEDZ	1813	plural				
salary	SAL/REU	SAL/RI	1814	root	SAL/RE, SAL/RAEU			
illustrate	EUL/STRAEUT	IL/STRAAT	1815	root	*EULS/RAEUT, EULS/TRAEUT, EUL/US/TRAEUT, EUL/US/STRAEUT, EUL/HRUS/TRAEUT			
illustrating	EUL/STRAEUGT	IL/STRAAGT	1815	conjugation	EUL/STRAEUT/-G, EUFL/STRAEUT/-G			
imply	EUPL/PHREU	IM/MRI	1816	root	EUPL/PHRAOEU			brief
implied	EUPL/PHRAOEUD	IM/MRIID	1816	conjugation	EU/EUPL/PHRAOEUD			
implies	EUPL/PHRAOEUS	IM/MRIIS	1816	conjugation				
implying	EUPL/PHRAOEUG	IM/MRIIG	1816	conjugation	EUPL/PHAOEU/-G, EUPL/PHRAOEU/-G			
breakfast	PWREBG/TPAFT	BREK/FAFT	1817	root	PWREBG/TPA*S, PWRAEBG/TPA*S, TPWREBG/TPAFT			
temporary	TRAER	TRAER	1818	root	PRAER, TPRAER, TRAEPL, TPRAERPL, T*EPL/REU	Gambling can bring temporary excitement, but if you become addicted, it will become a TRAER (betrayer), taking all of your material possessions.		brief
liberal	HREUBL	LIBL	1819	root	HREUB/RAL, HR*EUB/RAL	A classical liberal might argue against strong anti-HREUBL (libel) laws because they would restrict individuals' speech.		brief
lake	HRAEUBG	LAAK	1820	root				brief
qualify	KW-F	Q-F	1821	root	KWAL/TPEU, KWAUL/TPEU, KW-L/TPAOEU, KWAL/TPAOEU, KWAUL/TPAOEU	A guy stands in a Q (queue) of people waiting to see if their test scores qualify them for a scholarship. Unfortunately, his score did not qualify him--he got an F.		brief
qualified	KWAFLD	QAFLD	1821	conjugation	KWAL/TPAOEUD, KWAL/TPAOEU/-D			
qualifies	KWAL/TPAOEUS	QAL/FIIS	1821	conjugation	E/KWAL/TPAOEUS, KWAL/TPAOEU/-S			
qualifying	KWAL/TPAOEUG	QAL/FIIG	1821	conjugation	KWAL/TPAOEU/-G			
competitive	KPEF	XEF	1822	root	KP*EF, KPREF, KPE/TEUF, KPET/EUF, KPET/TEUF	"PEF by itself is ""perspective."" A student you know is afraid to go to law school after hearing rumors that everyone there operates from a competitive PEF (perspective)."		brief
truly	TRAOUL	TRUUL	1823	root	TRAOU/HREU, TRAOUL/KWREU			brief
hi	HEU	HI	1824	root	HAO*EU			
yellow	KWREL/OE	YEL/OE	1825	root	KWREL/HRO, KWREL/HROE, KWREUL/HROE			
habit	HABT	HABT	1826	root	HAB/EUT, HAB/PWEUT			
disk	TK*EUFBG	D*IFK	1827	root	TKEUS/*BG, TKEUS/-BG			brief
disks	TKEUS/-BGS	DIS/-X	1827	plural				
core	KOR	KOR	1828	root	KO*ER			
emotional	AO*ELGS	*EELSHN	1829	root	AO*ELGTS, AO*ELG/A*L, AO*ELGS/A*L, AOE/PHOEGS/AL, E/PHOEGS/TPHAL			brief
aircraft	AEURBGT	AASHGT	1830	root	AEUR/KRAFT	The development of affordable travel by aircraft undoubtedly AEURKT (irked) railroad companies, since few people would rather sit on a train for days when they could fly across the US in a matter of hours.		brief
self	S*EF	S*EF	1831	root	S*EFL, SEL/-F			brief
selves	S*EFLS	S*EFLS	1831	plural	SEFL/-S, SEL/*FS, S*EFL/-S, SEL/*F/-S			
